doi,authorName,authorID,authorIDtype,authorAffil,affilID,affilIDtype,familyName,givenName,indexID,creatorIndex,affiliationIndex,identifierIndex
10.6084/m9.figshare.19747621.v1,"Yang, Qing",NA,NA,Tobacco Research Institute,https://grid.ac/institutes/grid.464493.8,GRID,Yang,Qing,246,5,10,NA
10.6084/m9.figshare.19747621.v1,"Yang, Qing",NA,NA,Oklahoma State University,https://grid.ac/institutes/grid.65519.3e,GRID,Yang,Qing,246,5,11,NA
10.6084/m9.figshare.19747621.v1,"Yang, Qing",NA,NA,Second Military Medical University,https://grid.ac/institutes/grid.73113.37,GRID,Yang,Qing,246,5,12,NA
10.6084/m9.figshare.19549895.v1,"Goldkamp, Anna K.",NA,NA,Oklahoma State University,https://grid.ac/institutes/grid.65519.3e,GRID,Goldkamp,Anna K.,255,1,1,NA
10.6084/m9.figshare.19549895.v1,"Li, Yahan",NA,NA,University of Missouri,https://grid.ac/institutes/grid.134936.a,GRID,Li,Yahan,255,2,1,NA
10.6084/m9.figshare.19549895.v1,"Rivera, Rocio M.",NA,NA,University of Missouri,https://grid.ac/institutes/grid.134936.a,GRID,Rivera,Rocio M.,255,3,1,NA
10.6084/m9.figshare.19549895.v1,"Hagen, Darren E.",NA,NA,Oklahoma State University,https://grid.ac/institutes/grid.65519.3e,GRID,Hagen,Darren E.,255,4,1,NA
10.6084/m9.figshare.19549895,"Goldkamp, Anna K.",NA,NA,Oklahoma State University,https://grid.ac/institutes/grid.65519.3e,GRID,Goldkamp,Anna K.,256,1,1,NA
10.6084/m9.figshare.19549895,"Li, Yahan",NA,NA,University of Missouri,https://grid.ac/institutes/grid.134936.a,GRID,Li,Yahan,256,2,1,NA
10.6084/m9.figshare.19549895,"Rivera, Rocio M.",NA,NA,University of Missouri,https://grid.ac/institutes/grid.134936.a,GRID,Rivera,Rocio M.,256,3,1,NA
10.6084/m9.figshare.19549895,"Hagen, Darren E.",NA,NA,Oklahoma State University,https://grid.ac/institutes/grid.65519.3e,GRID,Hagen,Darren E.,256,4,1,NA
10.6084/m9.figshare.19426223.v1,"Wang, Xiaojun",NA,NA,Harbin Veterinary Research Institute,https://grid.ac/institutes/grid.38587.31,GRID,Wang,Xiaojun,257,2,1,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,University of California Los Angeles,https://grid.ac/institutes/grid.19006.3e,GRID,Li,Feng,257,3,1,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,University of Pittsburgh,https://grid.ac/institutes/grid.21925.3d,GRID,Li,Feng,257,3,2,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Tongji University,https://grid.ac/institutes/grid.24516.34,GRID,Li,Feng,257,3,3,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Harbin Medical University,https://grid.ac/institutes/grid.410736.7,GRID,Li,Feng,257,3,4,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Beijing Chao-Yang Hospital,https://grid.ac/institutes/grid.411607.5,GRID,Li,Feng,257,3,5,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Shihezi University,https://grid.ac/institutes/grid.411680.a,GRID,Li,Feng,257,3,6,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Northeast Forestry University,https://grid.ac/institutes/grid.412246.7,GRID,Li,Feng,257,3,7,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,First Affiliated Hospital of Zhengzhou University,https://grid.ac/institutes/grid.412633.1,GRID,Li,Feng,257,3,8,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Jiangsu University,https://grid.ac/institutes/grid.440785.a,GRID,Li,Feng,257,3,9,NA
10.6084/m9.figshare.19426223.v1,"Li, Feng",NA,NA,Second Xiangya Hospital of Central South University,https://grid.ac/institutes/grid.452708.c,GRID,Li,Feng,257,3,10,NA
